conversation_id_str,full_text,lang,location,Stemming,Paslon,InSet_Score,Sentistrength_Score,Combined_Score
1735084829509833108,Luwes darimananya VivaLaVida. Buta bin bodoh apa yg paling keliatan arogan itu dia kalo cuma luwes ya Ganjar yg paling luwes dan santai bermain aman anis nyerang2 prabowo bertahan doang Itu faktanya. Bodoh dipiara ntr jadi varian baru kopid,in,"Bandung, Jawa Barat","['luwes', 'darimananya', 'vivalavida', 'buta', 'bin', 'bodoh', 'apa', 'yg', 'paling', 'liat', 'arogan', 'kalo', 'cuma', 'luwes', 'ganjar', 'yg', 'paling', 'luwes', 'santai', 'main', 'aman', 'anis', 'nyerang', 'prabowo', 'tahan', 'doang', 'fakta', 'bodoh', 'piara', 'ntr', 'jadi', 'varian', 'baru', 'kopid']",Prabowo,-19.0,-1.0,-20.0
1734872270706008124,@khairaniicut @zy_zy_its_me Siapa bilang tidak pernah menyerang Pak Prabowo ?? Bagaimana waktu itu Pak jokowi mempertanyakan kepemilikan lahan Prabowo fi Kalimantan.,in,,"['siapa', 'bilang', 'pernah', 'serang', 'pak', 'prabowo', 'bagaimana', 'waktu', 'pak', 'jokowi', 'tanya', 'milik', 'lahan', 'prabowo', 'fi', 'kalimantan']",Prabowo,0.0,0.0,0.0
1735082283001082083,Kalau @prabowo memang punya ide tentu dia akan memperdalam pendapat @ganjarpranowo dan @aniesbaswedan. Bukan lugu2nan sependapat ngono kui... Kl begini kejadiannya bisa disimpulkan capres no 2 itu miskin ide.,in,Surakarta,"['kalau', 'memang', 'punya', 'ide', 'bukan', 'lugunan', 'ngono', 'kui', 'kl', 'begini', 'jadi', 'simpul', 'capres', 'no', 'miskin', 'ide']",Prabowo,1.0,-2.0,-1.0
1735082097432563848,Tamat sudah Prabowo mendingan kibarankan bendera PUTIH.,in,,"['tamat', 'prabowo', 'mending', 'kibarankan', 'bendera', 'putih']",Prabowo,-2.0,0.0,-2.0
1734966562019484032,@PartaiSocmed Komitmen prabowo pd rakyat yg katanya timbul tenggelam bersama rakyat eh malah nyebrang ke jokowi..tnp menghargai perjuangan para pendukung yg sdh berkorban jiwa &amp; raga. Ini lah bntuk pengkhianatan paling sadis pd jutaan orang dr seorang prabowo.,in, jawa tengah,"['komitmen', 'prabowo', 'pd', 'rakyat', 'yg', 'kata', 'timbul', 'tenggelam', 'sama', 'rakyat', 'eh', 'malah', 'nyebrang', 'jokowitnp', 'harga', 'juang', 'dukung', 'yg', 'sdh', 'korban', 'jiwa', 'amp', 'raga', 'lah', 'bntuk', 'khianat', 'paling', 'sadis', 'pd', 'juta', 'orang', 'dr', 'orang', 'prabowo']",Prabowo,-2.0,0.0,-2.0
1735084914356388019,Besok kalau mau debat lagi pakai data yaa pak @prabowo jangan pakai fiksi.,in,,"['besok', 'kalau', 'mau', 'debat', 'pakai', 'data', 'yaa', 'pak', 'jangan', 'pakai', 'fiksi']",Prabowo,3.0,0.0,3.0
1734817936974770555,@dhemit_is_back @NasDem @DPP_PKB PENDUKUNG PRABOWO DI PADANG KHUSUSNYA DAN DI SUMATERA UMUMNYA PADA LARI MENDUKUNG ANIES. PRABOWO GAK LAKU JUAL DI MATA EX PENDUKUNGNYA...DIANGGAP KARTU MATI alias JEBLOK NOL,in,"Jabodetabek, Indonesia","['dukung', 'prabowo', 'padang', 'khusus', 'sumatera', 'umum', 'lari', 'dukung', 'anies', 'prabowo', 'gak', 'laku', 'jual', 'mata', 'ex', 'pendukungnyadianggap', 'kau', 'mati', 'alias', 'jeblok', 'nol']",Prabowo,1.0,-2.0,-1.0
1734847878781386929,01. Kita gak bisa bohong kalau beliau adalah kandidat terpintar di antara ketiganya. Tutur katanya bagus runut dan memukau. Menawarkan sesuatu yang baru. 02. Gak ada kandidat lain yang udah mempertaruhkan jiwa raga (literally) untuk negara ini kecuali beliau. Kecintaannya ke,in,Beredar di timeline ,"['gak', 'bohong', 'kalau', 'beliau', 'kandidat', 'pintar', 'tiga', 'tutur', 'kata', 'bagus', 'runut', 'pukau', 'tawar', 'baru', 'gak', 'kandidat', 'udah', 'taruh', 'jiwa', 'raga', 'literally', 'negara', 'beliau', 'cinta']",Prabowo,3.0,4.0,7.0
1734693434768982159,@ajotegie @aniesbaswedan @AgusYudhoyono Salah bro yg mengusung pertama kali pak @jokowi adalah soso pak @prabowo ibu eyang putri mu,in,DKI JAKARTA,"['salah', 'bro', 'yg', 'usung', 'pertama', 'kali', 'pak', 'soso', 'pak', 'ibu', 'eyang', 'putri', 'mu']",Prabowo,-4.0,-3.0,-7.0
1734976739812761879,@donigilaa @PartaiSocmed @prabowo Lu nanti di jual ke cina sama Wowo..dan klean yg dapat amplop nanti di cari..,in,"Huércal de Almería, España","['lu', 'jual', 'cina', 'sama', 'wowodan', 'klean', 'yg', 'amplop', 'cari']",Prabowo,4.0,0.0,4.0
1735085390321811779,wajar dan sah sah sja kok tiap pendukung mengunggulkan jagonya masing2 ....tapi spt kata @prabowo ..RAKYAT PENENTUNYA...gak suka jangan pilih...gk suka @aniesbaswedan jangan pilih ..gak suka @ganjarpranowo jangan pilih..gak perlu memaksa . .pemikiran rakyat =pemikiran prabowo..,in,,"['wajar', 'sah', 'sah', 'sja', 'kok', 'tiap', 'dukung', 'unggul', 'jago', 'masing', 'spt', 'kata', 'rakyat', 'penentunyagak', 'suka', 'jangan', 'pilihgk', 'suka', 'jangan', 'pilih', 'gak', 'suka', 'jangan', 'pilihgak', 'perlu', 'paksa', 'pikir', 'rakyat', 'pikir', 'prabowo']",Prabowo,7.0,1.0,8.0
1734913442396713350,@peter_hari @Gede_86 @budimandjatmiko @prabowo Dia dibayar utk menghapus sejarah hitam 98. Gondes tenan!,in,"Bandung, Jawa Barat","['bayar', 'utk', 'hapus', 'sejarah', 'hitam', 'gondes', 'tenan']",Prabowo,-6.0,0.0,-6.0
1735082678754652329,@cobeh2022 Tlg jangan bilangin pk Prabowo ya kl thn 2029 nnti ada pilpres lagi.,in,,"['tlg', 'jangan', 'bilangin', 'pk', 'prabowo', 'kl', 'thn', 'nnti', 'pilpres']",Prabowo,0.0,0.0,0.0
1735078631049928994,@MukomukoRa @panca66 @prabowo Kamu sedang menyindir Jokowi ya ?,in,,"['kamu', 'sedang', 'sindir', 'jokowi']",Prabowo,-3.0,-3.0,-6.0
1735086757606240470,Orang yg biasa mendengar biasanya bukan pendebat ulung dia terbiasa menganalisa sebelum mengeksekusi sebuah keputusan.Dia bukan tipikal orang yg suka mencari kesalahan. https://t.co/XCWsus7og6,in,,"['orang', 'yg', 'biasa', 'dengar', 'biasa', 'bukan', 'debat', 'ulung', 'biasa', 'menganalisa', 'eksekusi', 'buah', 'keputusandia', 'bukan', 'tipikal', 'orang', 'yg', 'suka', 'cari', 'salah']",Prabowo,7.0,0.0,7.0
1735124139038662697,Sangat mungkin pendukung Pak Prabowo di 2019 jika tak jadi pendukung Prabowo sekarang akan mendukung substansi yg saya sampaikan keluar dari remeh temeh yg menyedihkan ini. Utk mereka saya cuma mau bilang: jangan lupa sila kedua Pancasila. #KemanusiaanAdilBeradab https://t.co/hD1Uhbjoln,in,Indonesia,"['sangat', 'mungkin', 'dukung', 'pak', 'prabowo', 'tak', 'jadi', 'dukung', 'prabowo', 'sekarang', 'dukung', 'substansi', 'yg', 'keluar', 'remeh', 'temeh', 'yg', 'sedih', 'utk', 'cuma', 'mau', 'bilang', 'jangan', 'lupa', 'sila', 'pancasila']",Prabowo,10.0,-1.0,9.0
1735102313931686356,Prabowo ini sama kayak teman-teman gue.. Dulu mati-matian berjuang supaya penculik dan pelanggar HAM berat ini tidak menjadi presiden.. Sekarang mati-matian mendukung dan menjilat ludah sendiri supaya penculik dan pelanggar HAM berat ini menjadi presiden. Alasannya karena https://t.co/ALqBFzhpUW,in,Indonesia,"['prabowo', 'sama', 'kayak', 'temanteman', 'gue', 'dulu', 'matimatian', 'juang', 'culik', 'langgar', 'ham', 'berat', 'jadi', 'presiden', 'sekarang', 'matimatian', 'dukung', 'jilat', 'ludah', 'sendiri', 'culik', 'langgar', 'ham', 'berat', 'jadi', 'presiden', 'alas']",Prabowo,3.0,1.0,4.0
1735183625711403413,G-Nesia Kampanyekan Prabowo-Gibran Menang 1 Putaran ke PMI di Malaysia https://t.co/h84R0Tx5zw,in,Indonesia Raya ,"['gnesia', 'kampanye', 'prabowogibran', 'menang', 'putar', 'pmi', 'malaysia']",Prabowo,7.0,3.0,10.0
1735124139038662697,Faktanya mereka yg hadir di demo Bawaslu malam itu baik ikut aktif atau cuma nonton adalah pendukung pak Prabowo bukan pak Jokowi. Ayah Harun adalah pendukung pak Prabowo; memang kita tdk bisa serta merta menyimpulkan bahwa Harun juga. https://t.co/qnx3hoIRoo,in,Indonesia,"['fakta', 'yg', 'hadir', 'demo', 'bawaslu', 'malam', 'baik', 'ikut', 'aktif', 'cuma', 'nonton', 'dukung', 'pak', 'prabowo', 'bukan', 'pak', 'jokowi', 'ayah', 'harun', 'dukung', 'pak', 'prabowo', 'memang', 'tdk', 'merta', 'simpul', 'harun']",Prabowo,6.0,2.0,8.0
1735136361735504239,Ibarat pertarung sudah tidak sanggup lagi tapi dipaksakan terus fight.. Ekspresi Pak Prabowo yg begitu ditambah ekspresi tegang sekeliling nya menyiratkan itu semua..kgak perlu ahli mikro ekspresyen ntuk ngebacanya https://t.co/SrWfbFM7ok,in,,"['ibarat', 'tarung', 'sanggup', 'paksa', 'terus', 'fight', 'ekspresi', 'pak', 'prabowo', 'yg', 'tambah', 'ekspresi', 'tegang', 'keliling', 'nya', 'sirat', 'semuakgak', 'perlu', 'ahli', 'mikro', 'ekspresyen', 'ntuk', 'ngebacanya']",Prabowo,1.0,-3.0,-2.0
1735141268307800517,Waduuuh!! Yg ini lebih parah lagi. Tiap hari pendukungnya bully Revolusi Putih (minum susu) @prabowo tapi kubunya sendiri malah kampanye rokok. Eh jangan2 ada duit bohir rokok yg mengalir? https://t.co/BWkfJLSMPf,in,Indonesia,"['waduuuh', 'yg', 'lebih', 'parah', 'tiap', 'hari', 'dukung', 'bully', 'revolusi', 'putih', 'minum', 'susu', 'kubu', 'sendiri', 'malah', 'kampanye', 'rokok', 'eh', 'jangan', 'duit', 'bohir', 'rokok', 'yg', 'alir']",Prabowo,-25.0,-3.0,-28.0
1735124139038662697,Spt dua anak remaja di foto ini yg kami obati krn cedera gas air mata banyak anak yg belum punya hak pilih berada di lokasi menonton aksi tsb. Saya tanya kedua anak tsb kenapa ikut2an nonton mereka jawab Kita dukung pak Prabowo dia bilang hasil Pilpres dicurangin. https://t.co/5bt6WoG1sm,in,Indonesia,"['spt', 'anak', 'remaja', 'foto', 'yg', 'obat', 'krn', 'cedera', 'gas', 'air', 'mata', 'banyak', 'anak', 'yg', 'punya', 'hak', 'pilih', 'lokasi', 'tonton', 'aksi', 'tsb', 'tanya', 'anak', 'tsb', 'ikut', 'nonton', 'jawab', 'dukung', 'pak', 'prabowo', 'bilang', 'hasil', 'pilpres', 'dicurangin']",Prabowo,-11.0,1.0,-10.0
1735176665809219811,Beginilah kalau capres ga punya kinerja dan prestasi.. Yang disampaikan kinerja dan pengalaman orang lain.. Prabowo ga pantas memimpin Indonesia!! https://t.co/eRH10toJyV,in,Indonesia,"['begini', 'kalau', 'capres', 'ga', 'punya', 'kerja', 'prestasi', 'kerja', 'alam', 'orang', 'prabowo', 'ga', 'pantas', 'pimpin', 'indonesia']",Prabowo,8.0,2.0,10.0
1735249838001070325,Saya juga merasa begitu. Prabowo masa lalu yang kelam. 2024 untuk ANIES.... https://t.co/JzjHY6LaUW,in,,"['rasa', 'prabowo', 'masa', 'lalu', 'kelam', 'anies']",Prabowo,-3.0,0.0,-3.0
1735444444311355615,Selamat PAGI Indonesia @prabowo - @gibran_tweet. ️ https://t.co/XAA8fvMp2C,in,S 6� 13' 0'' / E 106� 54' 0'',"['selamat', 'pagi', 'indonesia']",Prabowo,6.0,0.0,6.0
1735201051639492933,Pak Anies sebelumnya menjadi jubir kampanye Pak Jokowi dan kemudian diajak Pak Jokowi jadi pembantu presiden. Setelah cerita berkata lain beliau datang ke rumah Pak Prabowo dengan gestur yang boleh dikatakan manis dan dikabulkanlah dukungan dan bahkan modal dari Pak Prabowo https://t.co/Xbdm3PwVXn,in,,"['pak', 'anies', 'jadi', 'jubir', 'kampanye', 'pak', 'jokowi', 'kemudian', 'ajak', 'pak', 'jokowi', 'jadi', 'bantu', 'presiden', 'cerita', 'kata', 'beliau', 'datang', 'rumah', 'pak', 'prabowo', 'gestur', 'kata', 'manis', 'kabul', 'dukung', 'bahkan', 'modal', 'pak', 'prabowo']",Prabowo,19.0,3.0,22.0
1735134337371353451,Sebetulnya sederhana menilai 3 Capres : 01 : Narasi oke implementasi nol 02 : Narasi Nol karya nol 03 : Narasi oke karya oke Masing-masing selalu punya keunggulan dan kelemahan Tapi Ganjar Pranowo MEMBORONG semua keunggulan itu https://t.co/sfa0bdWARE,in,"DKI Jakarta, Indonesia","['betul', 'sederhana', 'nilai', 'capres', 'narasi', 'oke', 'implementasi', 'nol', 'narasi', 'nol', 'karya', 'nol', 'narasi', 'oke', 'karya', 'oke', 'masingmasing', 'selalu', 'punya', 'unggul', 'lemah', 'ganjar', 'pranowo', 'borong', 'semua', 'unggul']",Prabowo,9.0,1.0,10.0
1735216962832351536,Kembali pendukung Prabowo menyerang Anies tapi lupa unk bercermin. Sekali lagi sy tdk bermaksud membela Anies tapi cuma ingin menyampaikan fakta. Pendukung Prabowo tiba2 ramai2 angkat kembali kasus nenek hindun untuk menyerang Anies kok ga malu ya? Apa lupa dipilkada DKI https://t.co/QGIHSLfqdT,in,"Kalimantan Timur, Indonesia","['dukung', 'prabowo', 'serang', 'anies', 'lupa', 'unk', 'cermin', 'sekali', 'sy', 'tdk', 'maksud', 'bela', 'anies', 'cuma', 'fakta', 'dukung', 'prabowo', 'tiba', 'ramai', 'angkat', 'kasus', 'nenek', 'hindun', 'serang', 'anies', 'kok', 'ga', 'malu', 'apa', 'lupa', 'dipilkada', 'dki']",Prabowo,6.0,0.0,6.0
1735100091898503196,Prabowo Gibran Ngamuk Joget Gemoy dan Riang Gembira Itu Pura-pura Saja. Oleh : moh Jafar Al Moenawir Di Jawa Timur #DebatCapres semalam membuka tabir watak asli masing-masing pasangan calon calon presiden-calon wakil presiden. Anies yang pandai retorika dan bermain kata https://t.co/oTOaxCPMyE,in,"Kalimantan Timur, Indonesia","['prabowo', 'gibran', 'ngamuk', 'joget', 'gemoy', 'riang', 'gembira', 'purapura', 'moh', 'jafar', 'al', 'moenawir', 'jawa', 'timur', 'malam', 'buka', 'tabir', 'watak', 'asli', 'masingmasing', 'pasang', 'calon', 'calon', 'presidencalon', 'wakil', 'presiden', 'anies', 'pandai', 'retorika', 'main', 'kata']",Prabowo,24.0,4.0,28.0
1735447856100917592,Ini dua kalimat yg diucapkan Pak Prabowo saat acara debat pertama... Menurut Anda apakah Pak Prabowo bs dipercaya...? https://t.co/MVsZvDik74,in,,"['kalimat', 'yg', 'ucap', 'pak', 'prabowo', 'acara', 'debat', 'pertama', 'turut', 'pak', 'prabowo', 'bs', 'percaya']",Prabowo,-3.0,3.0,0.0
1735211853717106745,Sy ambil video ini di Instagram diposting di akun dj_donny. Sy sdh lihat berkali2 videonya isinya pesan jgn sampai bangsa yg besar dipimpin sm pemimpin yg otaknya kecil. Ga ada menyebut nama tapi sy baca komen2nya pendukung Prabowo Gibran pada ngamuk apa mereka sadar dan https://t.co/7hYftiCx2g,in,"Kalimantan Timur, Indonesia","['sy', 'ambil', 'video', 'instagram', 'diposting', 'akun', 'dj donny', 'sy', 'sdh', 'lihat', 'kali', 'video', 'isi', 'pesan', 'jgn', 'bangsa', 'yg', 'besar', 'pimpin', 'sm', 'pimpin', 'yg', 'otak', 'kecil', 'ga', 'sebut', 'nama', 'sy', 'baca', 'komennya', 'dukung', 'prabowo', 'gibran', 'ngamuk', 'apa', 'sadar']",Prabowo,12.0,2.0,14.0
1735432492805751287, JASMERAH JOKOWI &amp; KAIN KAFAN POLITIK PRABOWO MEMANG SENADA | . . Bisa dipahami jika Pengadilan HAM Ad hoc menjadi sulit terealisasi di era Sri Paduka @jokowi. Terlebih jika yang berkuasa adalah penculik aktivis 98 yang telah berjasa menginjeksi syahwat berkuasa https://t.co/plUE2wJjaL,in,Wherever you're not lookin',"['jasmerah', 'jokowi', 'amp', 'kain', 'kafan', 'politik', 'prabowo', 'memang', 'nada', 'paham', 'adil', 'ham', 'ad', 'hoc', 'jadi', 'sulit', 'realisasi', 'era', 'sri', 'paduka', 'lebih', 'kuasa', 'culik', 'aktivis', 'jasa', 'injeksi', 'syahwat', 'kuasa']",Prabowo,20.0,3.0,23.0
1735134349413302526,Siap MATI untuk Negeri ini ?? Sejarah telah membuktikan ketika Prabowo pernah KABUR ke Yordania pasca peristiwa Mei 1998 dimana beberapa aktivis hilang dan tidak tau dimana rimbanya. Seorang Kesatria itu tidak akan melepaskan tanggung jawabnya terhadap Bangsa dan rakyatnya. https://t.co/MNZQDlLPBt,in,deepest of the sea,"['siap', 'mati', 'negeri', 'sejarah', 'bukti', 'prabowo', 'pernah', 'kabur', 'yordania', 'pasca', 'peristiwa', 'mei', 'mana', 'beberapa', 'aktivis', 'hilang', 'tau', 'mana', 'rimba', 'orang', 'kesatria', 'lepas', 'tanggung', 'jawab', 'hadap', 'bangsa', 'rakyat']",Prabowo,5.0,0.0,5.0
1735449253282185669,Nama: Prabowo Subianto Usia: 72 tahun Jabatan: Mentri Pertahanan Republik Indonesia Kelakuan: Anak TK (4 tahun) Awokwokwok (*gambar diambil dari Debat resmi KPU) https://t.co/sgk6XWOvhu,in,,"['nama', 'prabowo', 'subianto', 'usia', 'tahun', 'jabat', 'tri', 'tahan', 'republik', 'indonesia', 'laku', 'anak', 'tk', 'tahun', 'awokwokwok', 'gambar', 'ambil', 'debat', 'resmi', 'kpu']",Prabowo,-3.0,3.0,0.0
1735301130782130269,Pak @prabowo sangat mendukung kemajuan sepakbola Indonesia. Bahkan bukan hanya untuk yg pria tapi juga untuk sepakbola wanita! Nanti kita tidak akan dengar lagi Piala Dunia Sepakbola di Indonesia dibatalkan. https://t.co/7o7PmUvXPP,in,Indonesia,"['pak', 'sangat', 'dukung', 'maju', 'sepakbola', 'indonesia', 'bahkan', 'bukan', 'yg', 'pria', 'sepakbola', 'wanita', 'dengar', 'piala', 'dunia', 'sepakbola', 'indonesia', 'batal']",Prabowo,-1.0,4.0,3.0
1735447916486299950,Prabowo hanya bisa jual Jokowi dalam Narasinya dia hanya memanfaatkan agar bisa terpilih dibaliknya itu jgn haraf deh!!!!!!,in,,"['prabowo', 'jual', 'jokowi', 'narasi', 'manfaat', 'pilih', 'balik', 'jgn', 'haraf', 'deh']",Prabowo,-3.0,3.0,0.0
1735446947836887405,Kenapa Ajudan Prabowo tdk memakai baju biasa kenapa pakai seragam pemenang dan hadir ada yg tau!? ajudannyakan tni apa boleh ????,in,,"['ajudan', 'prabowo', 'tdk', 'pakai', 'baju', 'biasa', 'pakai', 'seragam', 'menang', 'hadir', 'yg', 'tau', 'ajudannyakan', 'tni', 'apa']",Prabowo,8.0,2.0,10.0
1735196760220332243,Alhamdulillah. Banyak pendukung Pak Prabowo yang berpindah haluan ke Pak Anies setelah debat capres pertama. Ini benar..lho.. contoh nya saudara2 saya sendiri. Yang tadinya ada beberapa orang di wag pemuja jokowi yg mendukung Prabowo sekarang pindah ke Pak Anies.Alhamdulillah https://t.co/tcQqluaGw8,in,,"['alhamdulillah', 'banyak', 'dukung', 'pak', 'prabowo', 'pindah', 'haluan', 'pak', 'anies', 'debat', 'capres', 'pertama', 'benarlho', 'contoh', 'nya', 'saudara', 'sendiri', 'tadi', 'beberapa', 'orang', 'wag', 'puja', 'jokowi', 'yg', 'dukung', 'prabowo', 'sekarang', 'pindah', 'pak', 'aniesalhamdulillah']",Prabowo,22.0,2.0,24.0
1735447618636161255,Prabowo ngusung pak jokowi terus di pilpres jadi lawan nya. Terus ngusung anies di pilpres jadi lawan nya lagi. Lah gimana ini wkwkwk,in,,"['prabowo', 'ngusung', 'pak', 'jokowi', 'terus', 'pilpres', 'jadi', 'lawan', 'nya', 'terus', 'ngusung', 'anies', 'pilpres', 'jadi', 'lawan', 'nya', 'lah', 'gimana', 'wkwkwk']",Prabowo,7.0,-1.0,6.0
1735122804654350459,Ada yg bilang ejekan atau olok-olok yg dilakukan Prabowo saat lawannya berbicara di #DebatCapres sejatinya sdh menghina dan melecehkan seluruh rakyat Indonesia dlm forum terhormat milik rakyat sy setuju dgn pendapat ini. Kalo ada yg bilang Prabowo juara sy juga setuju. https://t.co/aadIFlJzaw,in,"Kalimantan Timur, Indonesia","['yg', 'bilang', 'ejek', 'olokolok', 'yg', 'laku', 'prabowo', 'lawan', 'bicara', 'sejati', 'sdh', 'hina', 'leceh', 'seluruh', 'rakyat', 'indonesia', 'dlm', 'forum', 'hormat', 'milik', 'rakyat', 'sy', 'tuju', 'dgn', 'kalo', 'yg', 'bilang', 'prabowo', 'juara', 'sy', 'tuju']",Prabowo,-1.0,0.0,-1.0
1735447970777276764,prabowo keliatan bagus jadi menhan grgr menhan sebelumnya beneran jelek ,in,💖💜💙 // psych uwiw,"['prabowo', 'liat', 'bagus', 'jadi', 'menhan', 'grgr', 'menhan', 'beneran', 'jelek']",Prabowo,3.0,0.0,3.0
1735298375401218145,Perang dan akibatnya pada pupuk Indonesia ini sudah sering pak Jokowi ungkapkan tapi herannya Prabowo menanyakan hal itu pada Ganjar pdhl dia sendiri mantan ketua HKTI dan saat ini sedang jadi Menhan. Bukti di 02 bkn hny Prabowo yg miskin wawasan tapi juga timnya. Ini juga yg https://t.co/NLYzNrb1HB,in,"Kalimantan Timur, Indonesia","['perang', 'akibat', 'pupuk', 'indonesia', 'sering', 'pak', 'jokowi', 'ungkap', 'heran', 'prabowo', 'tanya', 'ganjar', 'pdhl', 'sendiri', 'mantan', 'ketua', 'hkti', 'sedang', 'jadi', 'menhan', 'bukti', 'bkn', 'hny', 'prabowo', 'yg', 'miskin', 'wawas', 'tim', 'yg']",Prabowo,-2.0,-3.0,-5.0
1735239932254585114,Prabowo : Saya tdk py apa2 Apakah anda percaya...? https://t.co/9rmIZU2On6,in,,"['prabowo', 'tdk', 'py', 'apa', 'percaya']",Prabowo,-1.0,3.0,2.0
1735447600114049339,Prabowo Subianto Sudah Merencanakan nya #PrabowoSubianto #Anies https://t.co/j9Oozm1YzG,in,,"['prabowo', 'subianto', 'rencana', 'nya']",Prabowo,2.0,0.0,2.0
1735201704545829007,Apa sih yang bisa dipegang dari omongan Prabowo yang plintat-plintut ini?! Gak usah membual lah Pak Prabowo.. Kasih tahu aja dimana orang-orang yang bapak culik itu.. https://t.co/99yC1vwcaY,in,Indonesia,"['apa', 'sih', 'pegang', 'omong', 'prabowo', 'plintatplintut', 'gak', 'usah', 'bual', 'lah', 'pak', 'prabowo', 'kasih', 'tahu', 'aja', 'mana', 'orangorang', 'bapak', 'culik']",Prabowo,-11.0,-3.0,-14.0
1735195859770589372,Kabarnya Ini di Boyolali ya..?? Jika Bicara soal Boyolali kita tentu msi Ingat pd pilpres 2019 lalu. @prabowo pernah menghina masyarakat Boyolali dgn WAJAH BOYOLALI. Yg membuat masyarakat Boyolali turun kejalan &amp; Menghukum Prabowo pd Pilpres dgn 0 Suara dibeberapa TPS https://t.co/SLxEAelRts,in,"ÜT: -6.1389099,106.7214539","['kabar', 'boyolali', 'bicara', 'soal', 'boyolali', 'msi', 'ingat', 'pd', 'pilpres', 'lalu', 'pernah', 'hina', 'masyarakat', 'boyolali', 'dgn', 'wajah', 'boyolali', 'yg', 'buat', 'masyarakat', 'boyolali', 'turun', 'jalan', 'amp', 'hukum', 'prabowo', 'pd', 'pilpres', 'dgn', 'suara', 'beberapa', 'tps']",Prabowo,8.0,-3.0,5.0
1735107725577933008,Fakta kualitas Prabowo Gibran. Ngamukan emosian dan psikologi yang labil. Lawan yg sama kita hadapi di 2019 dan percayalah rakyat Indonesia kembali tidak akan memilih orang2 seperti ini. Rakyat Indonesia cerdas2 sappo yg beleng2 cuma pendukung 02. Ganjar Mahfud 2024 orang https://t.co/0DkhpVFK6J,in,Indonesia,"['fakta', 'kualitas', 'prabowo', 'gibran', 'ngamukan', 'emosi', 'psikologi', 'labil', 'lawan', 'yg', 'sama', 'hadap', 'percaya', 'rakyat', 'indonesia', 'pilih', 'orang', 'rakyat', 'indonesia', 'cerdas', 'sappo', 'yg', 'beleng', 'cuma', 'dukung', 'ganjar', 'mahfud', 'orang']",Prabowo,10.0,1.0,11.0
1735189273585066131,PakbowoIkut MaunyaKita ingin ketentuan yg makin tegas dalam kepastian aturan utk menunjang keberlanjutan kemandirian. #PrabowoPalingTulus MasbowoGibran GakRetorika https://t.co/s3rTTsHVrv,in,"Kebumen, Indonesia","['pakbowoikut', 'maunyakita', 'yg', 'makin', 'tegas', 'atur', 'utk', 'tunjang', 'lanjut', 'mandiri', 'masbowogibran', 'gakretorika']",Prabowo,8.0,3.0,11.0
1735153546264506745,Kalo kalian dulu pendukung Prabowo sekarang bingung mau memilih mendukung Prabowo atau Anies Baswedan sebaiknya dengerin dahulu omongan mantan pendukung Jokowi ini . https://t.co/xJTg403LmG,in,"Bogor, Jawa Barat","['kalo', 'kalian', 'dulu', 'dukung', 'prabowo', 'sekarang', 'bingung', 'mau', 'pilih', 'dukung', 'prabowo', 'anies', 'baswedan', 'baik', 'dengerin', 'omong', 'mantan', 'dukung', 'jokowi']",Prabowo,14.0,1.0,15.0
1735175495887851683,PakbowoIkut MaunyaKita ingin ketentuan yg makin tegas dalam kepastian aturan utk menunjang keberlanjutan kemandirian. #PrabowoPalingTulus MasbowoGibran GakRetorika https://t.co/9KYzBoaA0q,in,SKSG,"['pakbowoikut', 'maunyakita', 'yg', 'makin', 'tegas', 'atur', 'utk', 'tunjang', 'lanjut', 'mandiri', 'masbowogibran', 'gakretorika']",Prabowo,8.0,3.0,11.0
1735446970779799683,Fahri Hamzah Bongkar Kebiasaan Unik Prabowo saat Rapat https://t.co/MWQzIrhGit,in,,"['fahri', 'hamzah', 'bongkar', 'biasa', 'unik', 'prabowo', 'rapat']",Prabowo,0.0,3.0,3.0
1735448220145443136,Ridwan Kamil penilai nggak ilmiah masak melihat penampilan debat Prabowo dinikai cukup menghibur....,in,,"['ridwan', 'kamil', 'nilai', 'ilmiah', 'masak', 'lihat', 'tampil', 'debat', 'prabowo', 'dinikai', 'cukup', 'hibur']",Prabowo,12.0,2.0,14.0
1735243769312936085,@PartaiSocmed Can U get lower than this Tum? Yuk lebih rendah lagi yuk. Debat kemarin menunjukkan 2 hal. Prabowo tidak berubah. Gibran meng-amplify sisi emosional Prabowo Masyarakat Indonesia seharusnya takut jika mereka berdua terpilih.,in,,"['can', 'u', 'get', 'lower', 'than', 'this', 'tum', 'yuk', 'lebih', 'rendah', 'yuk', 'debat', 'kemarin', 'tunjuk', 'prabowo', 'ubah', 'gibran', 'mengamplify', 'sisi', 'emosional', 'prabowo', 'masyarakat', 'indonesia', 'takut', 'pilih']",Prabowo,6.0,-3.0,3.0
1735308563055292634,@Gank_Of_Petojo @prabowo Berati sekarang gk kenal dong?,in,𝐈𝐧𝐝𝐨𝐧𝐞𝐬𝐢𝐚,"['berat', 'sekarang', 'gk', 'kenal', 'dong']",Prabowo,3.0,-1.0,2.0
